"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2007","515.9410","510.4300","516.6320","510.4300","","1.17%"
"07/30/2007","509.9880","509.2470","512.0760","506.7900","","0.07%"
"07/27/2007","509.6510","501.7950","510.0350","500.8780","","1.42%"
"07/26/2007","502.4960","511.4170","514.1440","501.0760","","-0.65%"
"07/25/2007","505.8090","497.8230","506.1890","490.2620","","1.22%"
"07/24/2007","499.6920","504.4220","504.8140","497.8430","","-1.15%"
"07/23/2007","505.5260","510.0980","510.5140","504.1670","","-1.48%"
"07/20/2007","513.1260","516.0510","517.2629","511.5040","","-0.31%"
"07/19/2007","514.7090","512.3950","514.9230","510.1770","","0.95%"
"07/18/2007","509.8580","502.0680","509.9910","501.4030","","1.69%"
"07/17/2007","501.3740","502.6700","507.8500","500.3490","","-0.55%"
"07/16/2007","504.1520","509.1570","509.8650","502.6580","","-1.07%"
"07/13/2007","509.5940","505.7390","510.2100","503.7980","","0.97%"
"07/12/2007","504.7109","505.3420","509.6430","501.4160","","0.19%"
"07/11/2007","503.7640","504.1110","506.4600","503.3080","","-0.18%"
"07/10/2007","504.6610","499.4320","505.2520","497.8730","","0.95%"
"07/09/2007","499.9120","499.6550","503.5530","497.8210","","-0.15%"
"07/06/2007","500.6571","496.5870","501.3200","495.7010","","0.74%"
"07/05/2007","496.9710","493.6640","498.4060","491.7680","","0.80%"
"07/03/2007","493.0510","491.7940","493.2090","490.3570","","0.21%"
"07/02/2007","492.0270","490.1610","492.4710","485.0750","","0.59%"
"06/29/2007","489.1520","486.6320","491.2630","486.3090","","0.75%"
"06/28/2007","485.5150","486.6150","490.5820","485.1110","","0.05%"
"06/27/2007","485.2780","481.1160","486.8060","477.4340","","0.86%"
"06/26/2007","481.1500","486.1160","486.9990","480.8510","","-1.39%"
"06/25/2007","487.9242","485.2110","489.2050","480.7130","","-0.18%"
"06/22/2007","488.8127","488.7890","491.4710","486.3670","","-0.08%"
"06/21/2007","489.1798","492.0300","496.1800","487.9980","","-0.29%"
"06/20/2007","490.6201","493.7930","494.0390","486.8490","","-0.56%"
"06/19/2007","493.3593","495.7940","496.6750","492.9100","","-0.94%"
"06/18/2007","498.0252","495.9870","499.1090","493.0960","","0.49%"
"06/15/2007","495.5994","491.8280","496.9690","490.0900","","0.63%"
"06/14/2007","492.4843","484.1010","493.2760","483.8710","","1.83%"
"06/13/2007","483.6382","477.4670","484.4130","475.6150","","1.32%"
"06/12/2007","477.3391","478.6270","479.8770","475.0080","","-0.40%"
"06/11/2007","479.2440","474.0390","479.8940","472.4600","","1.72%"
"06/08/2007","471.1582","481.4500","481.6840","470.7100","","-2.35%"
"06/07/2007","482.4827","481.3930","485.5300","479.6960","","0.52%"
"06/06/2007","479.9812","480.8990","481.5890","477.0400","","-0.09%"
"06/05/2007","480.4061","482.4270","483.5330","478.9850","","-0.59%"
"06/04/2007","483.2435","474.6300","484.7660","474.1420","","1.57%"
"06/01/2007","475.7560","467.5860","477.0070","465.3770","","1.09%"
"05/31/2007","470.6480","468.3340","470.8320","464.3610","","0.65%"
"05/30/2007","467.5946","465.4810","468.7470","463.9200","","0.48%"
"05/29/2007","465.3610","473.4760","473.6260","462.8270","","-2.16%"
"05/25/2007","475.6470","473.3130","476.9220","470.8940","","0.90%"
"05/24/2007","471.3970","478.0470","478.6490","469.9930","","-0.92%"
"05/23/2007","475.7752","475.9990","477.6490","472.5300","","0.24%"
"05/22/2007","474.6412","482.7520","482.9560","474.1010","","-1.66%"
"05/21/2007","482.6680","478.0020","484.0420","475.0680","","1.11%"
"05/18/2007","477.3690","477.9290","481.0840","476.8280","","-0.25%"
"05/17/2007","478.5830","471.4860","478.6990","469.5800","","1.60%"
"05/16/2007","471.0537","474.3800","474.5290","466.5820","","-0.57%"
"05/15/2007","473.7600","468.8020","474.2080","466.5020","","0.87%"
"05/14/2007","469.6910","473.0550","474.3920","468.6800","","-0.52%"
"05/11/2007","472.1234","465.9730","472.3160","465.8730","","1.57%"
"05/10/2007","464.8420","465.1570","467.1750","463.1340","","2.20%"
"05/09/2007","454.8400","466.2250","462.8600","454.8400","","-0.69%"
"05/08/2007","458.0000","464.2140","464.2140","458.0000","","0.12%"
"05/07/2007","457.4300","465.5770","465.5770","457.4300","","-1.78%"
"05/04/2007","465.7148","465.7148","465.7148","465.7148","","-0.48%"
"05/03/2007","467.9629","467.9629","467.9629","467.9629","","0.17%"
"05/02/2007","467.1670","467.1670","467.1670","467.1670","","-0.81%"
"05/01/2007","470.9727","470.9727","470.9727","470.9727","","-0.74%"
"04/30/2007","474.4641","474.4641","474.4641","474.4641","","-0.67%"
"04/27/2007","477.6868","477.6868","477.6868","477.6868","","1.39%"
"04/26/2007","471.1463","471.1463","471.1463","471.1463","","-1.12%"
"04/25/2007","476.4677","476.4677","476.4677","476.4677","","1.53%"
"04/24/2007","469.2675","469.2675","469.2675","469.2675","","-1.27%"
"04/23/2007","475.3098","475.3098","475.3098","475.3098","","1.74%"
"04/20/2007","467.1630","467.1630","467.1630","467.1630","","0.72%"
"04/19/2007","463.8083","463.8083","463.8083","463.8083","","-0.61%"
"04/18/2007","466.6672","466.6672","466.6672","466.6672","","-0.13%"
"04/17/2007","467.2639","467.2639","467.2639","467.2639","","-0.98%"
"04/16/2007","471.8795","471.8795","471.8795","471.8795","","-1.25%"
"04/13/2007","477.8383","477.8383","477.8383","477.8383","","0.45%"
"04/12/2007","475.7155","475.7155","475.7155","475.7155","","1.44%"
"04/11/2007","468.9528","468.9528","468.9528","468.9528","","0.49%"
"04/10/2007","466.6671","466.6671","466.6671","466.6671","","1.60%"
"04/09/2007","459.3198","459.3198","459.3198","459.3198","","-1.60%"
"04/05/2007","466.7870","466.7870","466.7870","466.7870","","0.18%"
"04/04/2007","465.9410","465.9410","465.9410","465.9410","","0.78%"
"04/03/2007","462.3240","462.3240","462.3240","462.3240","","-1.04%"
"04/02/2007","467.1642","467.1642","467.1642","467.1642","","-0.20%"
"03/30/2007","468.1150","468.1150","468.1150","468.1150","","-0.01%"
"03/29/2007","468.1502","468.1502","468.1502","468.1502","","1.80%"
"03/28/2007","459.8754","459.8754","459.8754","459.8754","","1.27%"
"03/27/2007","454.0945","454.0945","454.0945","454.0945","","0.16%"
"03/26/2007","453.3681","453.3681","453.3681","453.3681","","0.88%"
"03/23/2007","449.4335","449.4335","449.4335","449.4335","","0.15%"
"03/22/2007","448.7583","448.7583","448.7583","448.7583","","2.34%"
"03/21/2007","438.4970","438.4970","438.4970","438.4970","","0.48%"
"03/20/2007","436.4039","436.4039","436.4039","436.4039","","-0.32%"
"03/19/2007","437.8190","437.8190","437.8190","437.8190","","-0.05%"
"03/16/2007","438.0569","438.0569","438.0569","438.0569","","-0.17%"
"03/15/2007","438.8141","438.8141","438.8141","438.8141","","-0.35%"
"03/14/2007","440.3494","440.3494","440.3494","440.3494","","0.24%"
"03/13/2007","439.2910","439.2910","439.2910","439.2910","","-0.19%"
"03/12/2007","440.1383","440.1383","440.1383","440.1383","","-0.69%"
"03/09/2007","443.2159","443.2159","443.2159","443.2159","","-1.48%"
"03/08/2007","449.8553","449.8553","449.8553","449.8553","","0.26%"
"03/07/2007","448.7022","448.7022","448.7022","448.7022","","1.62%"
"03/06/2007","441.5488","441.5488","441.5488","441.5488","","0.95%"
"03/05/2007","437.3880","437.3880","437.3880","437.3880","","-1.84%"
"03/02/2007","445.6027","445.6027","445.6027","445.6027","","-0.65%"
"03/01/2007","448.5116","448.5116","448.5116","448.5116","","0.00%"
"02/28/2007","448.4914","448.4914","448.4914","448.4914","","-0.18%"
"02/27/2007","449.2780","449.2780","449.2780","449.2780","","-0.37%"
"02/26/2007","450.9571","450.9571","450.9571","450.9571","","0.21%"
"02/23/2007","450.0319","450.0319","450.0319","450.0319","","0.71%"
"02/22/2007","446.8416","446.8416","446.8416","446.8416","","1.69%"
"02/21/2007","439.4147","439.4147","439.4147","439.4147","","1.84%"
"02/20/2007","431.4866","431.4866","431.4866","431.4866","","-1.15%"
"02/16/2007","436.4850","436.4850","436.4850","436.4850","","1.70%"
"02/15/2007","429.1741","429.1741","429.1741","429.1741","","0.27%"
"02/14/2007","428.0056","428.0056","428.0056","428.0056","","-1.46%"
"02/13/2007","434.3634","434.3634","434.3634","434.3634","","2.24%"
"02/12/2007","424.8486","424.8486","424.8486","424.8486","","-2.70%"
"02/09/2007","436.6234","436.6234","436.6234","436.6234","","0.69%"
"02/08/2007","433.6404","433.6404","433.6404","433.6404","","2.36%"
"02/07/2007","423.6474","423.6474","423.6474","423.6474","","-0.96%"
"02/06/2007","427.7516","427.7516","427.7516","427.7516","","0.03%"
"02/05/2007","427.6214","427.6214","427.6214","427.6214","","-0.02%"
"02/02/2007","427.7104","427.7104","427.7104","427.7104","","1.23%"
"02/01/2007","422.5295","422.5295","422.5295","422.5295","","-1.10%"
"01/31/2007","427.2178","427.2178","427.2178","427.2178","","1.56%"
"01/30/2007","420.6654","420.6654","420.6654","420.6654","","3.82%"
"01/29/2007","405.1973","405.1973","405.1973","405.1973","","-2.20%"
"01/26/2007","414.3108","414.3108","414.3108","414.3108","","1.36%"
"01/25/2007","408.7610","408.7610","408.7610","408.7610","","-1.37%"
"01/24/2007","414.4583","414.4583","414.4583","414.4583","","-0.07%"
"01/23/2007","414.7365","414.7365","414.7365","414.7365","","3.04%"
"01/22/2007","402.5017","402.5017","402.5017","402.5017","","-0.02%"
"01/19/2007","402.5814","402.5814","402.5814","402.5814","","2.53%"
"01/18/2007","392.6523","392.6523","392.6523","392.6523","","-1.33%"
"01/17/2007","397.9569","397.9569","397.9569","397.9569","","0.81%"
"01/16/2007","394.7586","394.7586","394.7586","394.7586","","-1.90%"
"01/12/2007","402.4067","402.4067","402.4067","402.4067","","1.77%"
"01/11/2007","395.4155","395.4155","395.4155","395.4155","","-1.97%"
"01/10/2007","403.3684","403.3684","403.3684","403.3684","","-0.66%"
"01/09/2007","406.0540","406.0540","406.0540","406.0540","","-0.19%"
"01/08/2007","406.8246","406.8246","406.8246","406.8246","","0.12%"
"01/05/2007","406.3545","406.3545","406.3545","406.3545","","0.27%"
"01/04/2007","405.2581","405.2581","405.2581","405.2581","","-2.87%"
"01/03/2007","417.2263","417.2263","417.2263","417.2263","","-3.45%"
"01/02/2007","432.1335","432.1335","432.1335","432.1335","","-0.35%"
"12/29/2006","433.6465","433.6465","433.6465","433.6465","","0.30%"
"12/28/2006","432.3528","432.3528","432.3528","432.3528","","0.30%"
"12/27/2006","431.0525","431.0525","431.0525","431.0525","","-0.65%"
"12/26/2006","433.8892","433.8892","433.8892","433.8892","","-1.90%"
"12/22/2006","442.2945","442.2945","442.2945","442.2945","","-0.18%"
"12/21/2006","443.0892","443.0892","443.0892","443.0892","","-1.01%"
"12/20/2006","447.6214","447.6214","447.6214","447.6214","","-0.07%"
"12/19/2006","447.9420","447.9420","447.9420","447.9420","","0.64%"
"12/18/2006","445.0829","445.0829","445.0829","445.0829","","-1.76%"
"12/15/2006","453.0411","453.0411","453.0411","453.0411","","0.12%"
"12/14/2006","452.5032","452.5032","452.5032","452.5032","","1.27%"
"12/13/2006","446.8475","446.8475","446.8475","446.8475","","0.53%"
"12/12/2006","444.4923","444.4923","444.4923","444.4923","","-0.21%"
"12/11/2006","445.4483","445.4483","445.4483","445.4483","","-0.60%"
"12/08/2006","448.1454","448.1454","448.1454","448.1454","","-0.30%"
"12/07/2006","449.4976","449.4976","449.4976","449.4976","","0.06%"
"12/06/2006","449.2451","449.2451","449.2451","449.2451","","-0.87%"
"12/05/2006","453.1920","453.1920","453.1920","453.1920","","0.01%"
"12/04/2006","453.1254","453.1254","453.1254","453.1254","","-2.01%"
"12/01/2006","462.4187","462.4187","462.4187","462.4187","","-0.27%"
"11/30/2006","463.6554","463.6554","463.6554","463.6554","","1.10%"
"11/29/2006","458.6239","458.6239","458.6239","458.6239","","1.89%"
"11/28/2006","450.1268","450.1268","450.1268","450.1268","","0.75%"
"11/27/2006","446.7942","446.7942","446.7942","446.7942","","1.11%"
"11/24/2006","441.9050","441.9050","441.9050","441.9050","","0.77%"
"11/22/2006","438.5270","438.5270","438.5270","438.5270","","-1.45%"
"11/21/2006","444.9995","444.9995","444.9995","444.9995","","1.82%"
"11/20/2006","437.0653","437.0653","437.0653","437.0653","","0.02%"
"11/17/2006","436.9570","436.9570","436.9570","436.9570","","0.55%"
"11/16/2006","434.5643","434.5643","434.5643","434.5643","","-2.41%"
"11/15/2006","445.2829","445.2829","445.2829","445.2829","","0.94%"
"11/14/2006","441.1145","441.1145","441.1145","441.1145","","-0.15%"
"11/13/2006","441.7837","441.7837","441.7837","441.7837","","-0.54%"
"11/10/2006","444.1614","444.1614","444.1614","444.1614","","-1.85%"
"11/09/2006","452.5191","452.5191","452.5191","452.5191","","2.31%"
"11/08/2006","442.2844","442.2844","442.2844","442.2844","","1.37%"
"11/07/2006","436.3274","436.3274","436.3274","436.3274","","-0.18%"
"11/06/2006","437.1021","437.1021","437.1021","437.1021","","0.70%"
"11/03/2006","434.0435","434.0435","434.0435","434.0435","","1.36%"
"11/02/2006","428.2353","428.2353","428.2353","428.2353","","-0.31%"
"11/01/2006","429.5622","429.5622","429.5622","429.5622","","0.08%"
"10/31/2006","429.2243","429.2243","429.2243","429.2243","","0.19%"
"10/30/2006","428.4274","428.4274","428.4274","428.4274","","-3.04%"
"10/27/2006","441.8558","441.8558","441.8558","441.8558","","0.13%"
"10/26/2006","441.2802","441.2802","441.2802","441.2802","","-1.28%"
"10/25/2006","447.0071","447.0071","447.0071","447.0071","","2.55%"
"10/24/2006","435.8881","435.8881","435.8881","435.8881","","0.82%"
"10/23/2006","432.3502","432.3502","432.3502","432.3502","","-0.67%"
"10/20/2006","435.2704","435.2704","435.2704","435.2704","","-1.04%"
"10/19/2006","439.8393","439.8393","439.8393","439.8393","","1.33%"
"10/18/2006","434.0707","434.0707","434.0707","434.0707","","-1.39%"
"10/17/2006","440.2057","440.2057","440.2057","440.2057","","-0.95%"
"10/16/2006","444.4366","444.4366","444.4366","444.4366","","2.23%"
"10/13/2006","434.7610","434.7610","434.7610","434.7610","","1.13%"
"10/12/2006","429.8947","429.8947","429.8947","429.8947","","0.71%"
"10/11/2006","426.8494","426.8494","426.8494","426.8494","","0.08%"
"10/10/2006","426.4999","426.4999","426.4999","426.4999","","-0.88%"
"10/09/2006","430.2868","430.2868","430.2868","430.2868","","1.78%"
"10/06/2006","422.7788","422.7788","422.7788","422.7788","","0.62%"
"10/05/2006","420.1846","420.1846","420.1846","420.1846","","1.54%"
"10/04/2006","413.8105","413.8105","413.8105","413.8105","","1.01%"
"10/03/2006","409.6788","409.6788","409.6788","409.6788","","-2.50%"
"10/02/2006","420.1734","420.1734","420.1734","420.1734","","-1.84%"
"09/29/2006","428.0533","428.0533","428.0533","428.0533","","0.33%"
"09/28/2006","426.6299","426.6299","426.6299","426.6299","","0.15%"
"09/27/2006","426.0039","426.0039","426.0039","426.0039","","1.62%"
"09/26/2006","419.1972","419.1972","419.1972","419.1972","","0.06%"
"09/25/2006","418.9314","418.9314","418.9314","418.9314","","0.22%"
"09/22/2006","418.0165","418.0165","418.0165","418.0165","","-1.31%"
"09/21/2006","423.5691","423.5691","423.5691","423.5691","","1.25%"
"09/20/2006","418.3223","418.3223","418.3223","418.3223","","-1.92%"
"09/19/2006","426.5124","426.5124","426.5124","426.5124","","-1.95%"
"09/18/2006","434.9729","434.9729","434.9729","434.9729","","0.79%"
"09/15/2006","431.5829","431.5829","431.5829","431.5829","","-0.49%"
"09/14/2006","433.7252","433.7252","433.7252","433.7252","","-1.06%"
"09/13/2006","438.3886","438.3886","438.3886","438.3886","","0.26%"
"09/12/2006","437.2397","437.2397","437.2397","437.2397","","-0.99%"
"09/11/2006","441.6224","441.6224","441.6224","441.6224","","-1.07%"
"09/08/2006","446.4114","446.4114","446.4114","446.4114","","-0.85%"
"09/07/2006","450.2273","450.2273","450.2273","450.2273","","-0.67%"
"09/06/2006","453.2580","453.2580","453.2580","453.2580","","-0.85%"
"09/05/2006","457.1419","457.1419","457.1419","457.1419","","-0.41%"
"09/01/2006","459.0111","459.0111","459.0111","459.0111","","-1.47%"
"08/31/2006","465.8680","465.8680","465.8680","465.8680","","0.35%"
"08/30/2006","464.2655","464.2655","464.2655","464.2655","","-0.13%"
"08/29/2006","464.8492","464.8492","464.8492","464.8492","","-0.76%"
"08/28/2006","468.4148","468.4148","468.4148","468.4148","","-2.64%"
"08/25/2006","481.0938","481.0938","481.0938","481.0938","","0.42%"
"08/24/2006","479.1032","479.1032","479.1032","479.1032","","0.75%"
"08/23/2006","475.5215","475.5215","475.5215","475.5215","","-1.41%"
"08/22/2006","482.3286","482.3286","482.3286","482.3286","","0.38%"
"08/21/2006","480.5196","480.5196","480.5196","480.5196","","1.14%"
"08/18/2006","475.1176","475.1176","475.1176","475.1176","","0.73%"
"08/17/2006","471.6709","471.6709","471.6709","471.6709","","-2.19%"
"08/16/2006","482.2413","482.2413","482.2413","482.2413","","-0.74%"
"08/15/2006","485.8219","485.8219","485.8219","485.8219","","-0.30%"
"08/14/2006","487.2605","487.2605","487.2605","487.2605","","-1.68%"
"08/11/2006","495.5996","495.5996","495.5996","495.5996","","0.07%"
"08/10/2006","495.2756","495.2756","495.2756","495.2756","","-2.27%"
"08/09/2006","506.7766","506.7766","506.7766","506.7766","","0.68%"
"08/08/2006","503.3722","503.3722","503.3722","503.3722","","-0.32%"
"08/07/2006","504.9937","504.9937","504.9937","504.9937","","1.61%"
"08/04/2006","496.9996","496.9996","496.9996","496.9996","","-0.33%"
"08/03/2006","498.6620","498.6620","498.6620","498.6620","","-1.38%"
"08/02/2006","505.6299","505.6299","505.6299","505.6299","","1.45%"
"08/01/2006","498.4193","498.4193","498.4193","498.4193","","0.03%"
"07/31/2006","498.2476","498.2476","498.2476","498.2476","","2.39%"
"07/28/2006","486.6151","486.6151","486.6151","486.6151","","-1.03%"
"07/27/2006","491.6549","491.6549","491.6549","491.6549","","0.92%"
"07/26/2006","487.1928","487.1928","487.1928","487.1928","","0.67%"
"07/25/2006","483.9409","483.9409","483.9409","483.9409","","-1.07%"
"07/24/2006","489.1860","489.1860","489.1860","489.1860","","1.06%"
"07/21/2006","484.0677","484.0677","484.0677","484.0677","","-0.01%"
"07/20/2006","484.1147","484.1147","484.1147","484.1147","","-0.48%"
"07/19/2006","486.4664","486.4664","486.4664","486.4664","","-0.40%"
"07/18/2006","488.4339","488.4339","488.4339","488.4339","","-1.66%"
"07/17/2006","496.6747","496.6747","496.6747","496.6747","","-2.54%"
"07/14/2006","509.6343","509.6343","509.6343","509.6343","","0.92%"
